date,lsoa11nm,lsoa11cd,lad17nm,measure,value
2018-06-01,Bolton 016D,E01004848,Bolton,Residents claiming JSA or Universal Credit,90
2018-06-01,Bolton 016E,E01033217,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 016F,E01033220,Bolton,Residents claiming JSA or Universal Credit,80
2018-06-01,Bolton 017A,E01004818,Bolton,Residents claiming JSA or Universal Credit,105
2018-06-01,Bolton 017B,E01004819,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 017C,E01004928,Bolton,Residents claiming JSA or Universal Credit,70
2018-06-01,Bolton 017D,E01004930,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 017E,E01004931,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 017F,E01004932,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 018A,E01004834,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 018B,E01004838,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 018C,E01004843,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 018D,E01004845,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 018E,E01004923,Bolton,Residents claiming JSA or Universal Credit,35
2018-06-01,Bolton 019A,E01004796,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 019B,E01004798,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 019C,E01004799,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 019D,E01004800,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 019E,E01004801,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 019F,E01004917,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 020A,E01004835,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 020B,E01004836,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 020C,E01004837,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 020D,E01004844,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 020E,E01004897,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 021A,E01004827,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 021B,E01004849,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 021C,E01004850,Bolton,Residents claiming JSA or Universal Credit,135
2018-06-01,Bolton 021D,E01004851,Bolton,Residents claiming JSA or Universal Credit,65
2018-06-01,Bolton 021E,E01004853,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 022A,E01004811,Bolton,Residents claiming JSA or Universal Credit,50
2018-06-01,Bolton 022B,E01004812,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 022C,E01004813,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 022D,E01004815,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 022E,E01004817,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 023A,E01004828,Bolton,Residents claiming JSA or Universal Credit,55
2018-06-01,Bolton 023B,E01004829,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 023C,E01004832,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 023D,E01004854,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 023E,E01004878,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 024A,E01004911,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 024B,E01004912,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 024C,E01004913,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 024D,E01004914,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 024E,E01004915,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 024F,E01004916,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 024G,E01004918,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 025A,E01004846,Bolton,Residents claiming JSA or Universal Credit,35
2018-06-01,Bolton 025B,E01004847,Bolton,Residents claiming JSA or Universal Credit,65
2018-06-01,Bolton 025C,E01004852,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 025D,E01004877,Bolton,Residents claiming JSA or Universal Credit,80
2018-06-01,Bolton 025E,E01004879,Bolton,Residents claiming JSA or Universal Credit,50
2018-06-01,Bolton 026A,E01004830,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 026B,E01004831,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 026C,E01004833,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 026D,E01004839,Bolton,Residents claiming JSA or Universal Credit,80
2018-06-01,Bolton 027A,E01004814,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 027B,E01004855,Bolton,Residents claiming JSA or Universal Credit,35
2018-06-01,Bolton 027C,E01004856,Bolton,Residents claiming JSA or Universal Credit,55
2018-06-01,Bolton 027D,E01004857,Bolton,Residents claiming JSA or Universal Credit,70
2018-06-01,Bolton 028A,E01004891,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 028B,E01004893,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 028C,E01004894,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 028E,E01004901,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 028F,E01033218,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 028G,E01033219,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 029A,E01004816,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 029B,E01004872,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 029C,E01004873,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 029D,E01004875,Bolton,Residents claiming JSA or Universal Credit,20
2018-06-01,Bolton 029E,E01004880,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 030A,E01004892,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 030B,E01004896,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 030C,E01004899,Bolton,Residents claiming JSA or Universal Credit,20
2018-06-01,Bolton 030D,E01004900,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 031A,E01004776,Bolton,Residents claiming JSA or Universal Credit,35
2018-06-01,Bolton 031B,E01004895,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 031C,E01004936,Bolton,Residents claiming JSA or Universal Credit,20
2018-06-01,Bolton 031D,E01004938,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 031E,E01004939,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 032A,E01004858,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 032B,E01004859,Bolton,Residents claiming JSA or Universal Credit,75
2018-06-01,Bolton 032C,E01004860,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 032D,E01004902,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 032E,E01004906,Bolton,Residents claiming JSA or Universal Credit,50
2018-06-01,Bolton 033A,E01004861,Bolton,Residents claiming JSA or Universal Credit,55
2018-06-01,Bolton 033B,E01004862,Bolton,Residents claiming JSA or Universal Credit,45
2018-06-01,Bolton 033C,E01004863,Bolton,Residents claiming JSA or Universal Credit,60
2018-06-01,Bolton 033D,E01004874,Bolton,Residents claiming JSA or Universal Credit,35
2018-06-01,Bolton 033E,E01004876,Bolton,Residents claiming JSA or Universal Credit,55
2018-06-01,Bolton 034A,E01004903,Bolton,Residents claiming JSA or Universal Credit,5
2018-06-01,Bolton 034B,E01004904,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 034C,E01004905,Bolton,Residents claiming JSA or Universal Credit,25
2018-06-01,Bolton 034D,E01004907,Bolton,Residents claiming JSA or Universal Credit,40
2018-06-01,Bolton 034E,E01004908,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 034F,E01004909,Bolton,Residents claiming JSA or Universal Credit,30
2018-06-01,Bolton 034G,E01004910,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bolton 035A,E01004933,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 035B,E01004934,Bolton,Residents claiming JSA or Universal Credit,20
2018-06-01,Bolton 035C,E01004935,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 035D,E01004937,Bolton,Residents claiming JSA or Universal Credit,10
2018-06-01,Bolton 035E,E01004940,Bolton,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 001A,E01005014,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 001B,E01005015,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 001C,E01005016,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 001D,E01005017,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 001E,E01005018,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 001F,E01005021,Bury,Residents claiming JSA or Universal Credit,0
2018-06-01,Bury 002A,E01005019,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 002B,E01005023,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 002C,E01005046,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 002D,E01005048,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 003A,E01005020,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 003B,E01005022,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 003C,E01005047,Bury,Residents claiming JSA or Universal Credit,0
2018-06-01,Bury 003D,E01005049,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 003E,E01005051,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 004A,E01004976,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 004B,E01004977,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 004C,E01004978,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 004D,E01004981,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 004E,E01004982,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 005A,E01004961,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 005B,E01004965,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 005C,E01004966,Bury,Residents claiming JSA or Universal Credit,40
2018-06-01,Bury 005D,E01004967,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 006A,E01004963,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 006B,E01004968,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 006C,E01005050,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 006D,E01005052,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 006E,E01005053,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 007A,E01004954,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 007B,E01004955,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 007C,E01004956,Bury,Residents claiming JSA or Universal Credit,45
2018-06-01,Bury 007D,E01004957,Bury,Residents claiming JSA or Universal Credit,95
2018-06-01,Bury 007E,E01004960,Bury,Residents claiming JSA or Universal Credit,115
2018-06-01,Bury 008A,E01004958,Bury,Residents claiming JSA or Universal Credit,40
2018-06-01,Bury 008B,E01004959,Bury,Residents claiming JSA or Universal Credit,60
2018-06-01,Bury 008C,E01004979,Bury,Residents claiming JSA or Universal Credit,70
2018-06-01,Bury 008D,E01004980,Bury,Residents claiming JSA or Universal Credit,60
2018-06-01,Bury 008E,E01005024,Bury,Residents claiming JSA or Universal Credit,50
2018-06-01,Bury 008F,E01005026,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 009A,E01004947,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 009B,E01004948,Bury,Residents claiming JSA or Universal Credit,70
2018-06-01,Bury 009C,E01004962,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 009D,E01004964,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 010A,E01004949,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 010B,E01004950,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 010C,E01004951,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 010D,E01004952,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 010E,E01004953,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 011A,E01005025,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 011B,E01005027,Bury,Residents claiming JSA or Universal Credit,55
2018-06-01,Bury 011C,E01005028,Bury,Residents claiming JSA or Universal Credit,60
2018-06-01,Bury 011D,E01005029,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 012A,E01005000,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 012B,E01005001,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 012C,E01005005,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 012D,E01005006,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 013A,E01005030,Bury,Residents claiming JSA or Universal Credit,50
2018-06-01,Bury 013B,E01005054,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 013C,E01005059,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 013D,E01005060,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 014A,E01004997,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 014B,E01004998,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 014C,E01004999,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 014D,E01005002,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 014E,E01005003,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 015A,E01004991,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 015B,E01004992,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 015C,E01004993,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 015D,E01004994,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 016A,E01004990,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 016B,E01004996,Bury,Residents claiming JSA or Universal Credit,50
2018-06-01,Bury 016C,E01005004,Bury,Residents claiming JSA or Universal Credit,75
2018-06-01,Bury 016D,E01005008,Bury,Residents claiming JSA or Universal Credit,70
2018-06-01,Bury 016E,E01005009,Bury,Residents claiming JSA or Universal Credit,60
2018-06-01,Bury 017A,E01004945,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 017B,E01005055,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 017C,E01005056,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 017D,E01005057,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 017E,E01005058,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 018A,E01004995,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 018B,E01005010,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 018C,E01005012,Bury,Residents claiming JSA or Universal Credit,45
2018-06-01,Bury 018D,E01005013,Bury,Residents claiming JSA or Universal Credit,40
2018-06-01,Bury 019A,E01004984,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 019B,E01004985,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 019C,E01004989,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 019D,E01005007,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 019E,E01005011,Bury,Residents claiming JSA or Universal Credit,0
2018-06-01,Bury 020A,E01004983,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 020B,E01004986,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 020C,E01004987,Bury,Residents claiming JSA or Universal Credit,45
2018-06-01,Bury 020D,E01004988,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 021A,E01004941,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 021B,E01004942,Bury,Residents claiming JSA or Universal Credit,50
2018-06-01,Bury 021C,E01004943,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 021D,E01004944,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 021E,E01004946,Bury,Residents claiming JSA or Universal Credit,75
2018-06-01,Bury 022A,E01004969,Bury,Residents claiming JSA or Universal Credit,35
2018-06-01,Bury 022B,E01004970,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 022C,E01004971,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 022D,E01005034,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 023A,E01004972,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 023B,E01004973,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 023C,E01004975,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 023D,E01005039,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 023E,E01005045,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 024A,E01004974,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 024B,E01005033,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 024C,E01005036,Bury,Residents claiming JSA or Universal Credit,50
2018-06-01,Bury 024D,E01005037,Bury,Residents claiming JSA or Universal Credit,15
2018-06-01,Bury 025A,E01005031,Bury,Residents claiming JSA or Universal Credit,30
2018-06-01,Bury 025B,E01005032,Bury,Residents claiming JSA or Universal Credit,40
2018-06-01,Bury 025C,E01005035,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 025D,E01005038,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 026A,E01005040,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Bury 026B,E01005041,Bury,Residents claiming JSA or Universal Credit,10
2018-06-01,Bury 026C,E01005042,Bury,Residents claiming JSA or Universal Credit,20
2018-06-01,Bury 026D,E01005043,Bury,Residents claiming JSA or Universal Credit,5
2018-06-01,Bury 026E,E01005044,Bury,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 001A,E01005098,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 001B,E01005099,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 001C,E01005100,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 001D,E01005102,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 001E,E01005103,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 002A,E01005101,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 002B,E01005135,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 002C,E01005136,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 002D,E01005138,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 002E,E01005140,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 003B,E01005139,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 003C,E01005141,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 003D,E01005251,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 003E,E01005252,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 003F,E01033685,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 003G,E01033687,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 004A,E01005104,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 004B,E01005160,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 004C,E01005161,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 004D,E01005162,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 004E,E01005163,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 005A,E01005247,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 005B,E01005248,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 005C,E01005249,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 005D,E01005250,Manchester,Residents claiming JSA or Universal Credit,40
